id,member_id,loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,title,dti,delinq_2yrs,inq_last_6mths,out_prncp,cusip,per_paid,int_rate2,loan_quality,response,topk,loan_amnt_score,term_score,int_rate2_score,grade_score,emp_length_score,home_ownership_score,annual_inc_score,verification_status_score,purpose_score,dti_score,delinq_2yrs_score,inq_last_6mths_score,per_paid_score,score_sum,pred_score,pred_lq
17073414,19195968,32000, 60 months,15.61%,D,10+ years,MORTGAGE,90000,VERIFIED - income source,Current,credit_card,Credit card refinancing,22.11,0,2,26156.7,50190LCB2,0.817396875,15.61,0,0.016337941,int_rate2_score;per_paid_score;grade_score;inq_last_6mths_score;dti_score,-2,0,10,1,-2,-2,0,0,-1,3,0,1,7,1.066382298,540,0.016337941
4568803,5821166,20000, 60 months,23.83%,F,7 years,RENT,45000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,19.15,0,0,13484.19,50190LCB2,0.6742095,23.83,0,0.129787456,int_rate2_score;per_paid_score;home_ownership_score;verification_status_score;term_score,0,0,39,-5,-2,3,0,0,0,3,0,0,20,3.305785124,582,0.129787456
48665362,51914121,15000, 36 months,6.39%,A,n/a,MORTGAGE,70000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,18.74,0,0,13856.59,50190LCB2,0.923772667,6.39,0,0.001416463,emp_length_score;verification_status_score;loan_amnt_score;term_score;purpose_score,0,0,-23,-6,2,-2,0,0,0,3,0,0,-3,0.10663823,495,0.001416463
12875619,14897794,5500, 36 months,10.99%,B,4 years,MORTGAGE,70000,not verified,Current,major_purchase,Major purchase,17.86,3,2,3425.18,50190LCB2,0.62276,10.99,0,0.037262114,per_paid_score;purpose_score;emp_length_score;inq_last_6mths_score;loan_amnt_score,1,0,-6,1,4,-2,0,0,6,3,1,1,25,1.972807251,558,0.037262114
40207303,43072026,20000, 60 months,12.99%,C,n/a,MORTGAGE,52000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,16.64,0,0,18275.58,50190LCB2,0.913779,12.99,0,0.007645757,grade_score;emp_length_score;int_rate2_score;verification_status_score;term_score,0,0,1,3,2,-2,0,0,0,3,0,0,-2,0.319914689,528,0.007645757
42423162,45389875,13150, 36 months,17.57%,D,9 years,RENT,72307.8,not verified,Late (16-30 days),debt_consolidation,Debt consolidation,23.12,1,0,11715.14,50190LCB2,0.890885171,17.57,0,0.027953565,int_rate2_score;home_ownership_score;emp_length_score;grade_score;dti_score,0,0,17,1,2,3,0,0,0,3,0,0,0,1.279658758,551,0.027953565
4297510,5469901,7200, 36 months,10.16%,B,6 years,MORTGAGE,55000,VERIFIED - income,Current,credit_card,Credit card refinance,26.91,0,1,1802.1,50190LCB2,0.250291667,10.16,0,0.117159053,per_paid_score;dti_score;loan_amnt_score;grade_score;emp_length_score,1,0,-9,1,0,-2,0,0,-1,3,0,0,60,3.412423354,579,0.117159053
45894299,49002015,18000, 60 months,12.29%,C,8 years,MORTGAGE,46000,not verified,Current,debt_consolidation,Debt consolidation,17.45,1,0,16883.87,50190LCB2,0.937992778,12.29,0,0.005117622,grade_score;delinq_2yrs_score;term_score;verification_status_score;purpose_score,0,0,-2,3,-1,-2,0,0,0,3,0,0,-5,0.159957345,520,0.005117622
33271390,35914723,16250, 60 months,14.99%,C,3 years,MORTGAGE,55000,not verified,Current,debt_consolidation,Debt consolidation,11.48,0,1,14308.12,50190LCB2,0.880499692,14.99,0,0.010332979,int_rate2_score;grade_score;per_paid_score;inq_last_6mths_score;term_score,0,0,8,3,-2,-2,0,0,0,3,0,0,1,0.639829379,533,0.010332979
39867632,42712365,17100, 36 months,15.99%,D,7 years,MORTGAGE,80000,not verified,Current,credit_card,Credit card refinancing,27.01,2,0,13970.95,50190LCB2,0.81701462,15.99,0,0.018612163,int_rate2_score;per_paid_score;dti_score;grade_score;delinq_2yrs_score,0,0,11,1,-2,-2,0,0,-1,3,0,0,7,1.119701413,543,0.018612163
2895420,3527672,20000, 36 months,7.62%,A,10+ years,MORTGAGE,1.00E+05,not verified,Current,debt_consolidation,Debt Free,12.62,1,0,2456.1,50190LCB2,0.122805,7.62,0,0.071133645,per_paid_score;annual_inc_score;delinq_2yrs_score;term_score;verification_status_score,0,0,-18,-6,-2,-2,0,0,0,3,0,0,72,3.838976273,569,0.071133645
45072270,48149986,18000, 36 months,11.53%,B,4 years,RENT,48000,VERIFIED - income source,Current,credit_card,Credit card refinancing,14.23,0,0,15854.77,50190LCB2,0.880820556,11.53,0,0.008581382,emp_length_score;home_ownership_score;grade_score;per_paid_score;term_score,0,0,-4,1,4,3,0,0,-1,3,0,0,1,0.479872034,530,0.008581382
50253711,53632438,7150, 36 months,11.53%,B,4 years,RENT,60000,VERIFIED - income source,Current,credit_card,Credit card refinancing,15.88,1,0,6643.59,50190LCB2,0.929173427,11.53,0,0.007406793,emp_length_score;home_ownership_score;loan_amnt_score;grade_score;delinq_2yrs_score,1,0,-4,1,4,3,0,0,-1,3,0,0,-4,0.479872034,526,0.007406793
9846003,10397574,3800, 36 months,19.22%,D,8 years,MORTGAGE,32000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,18.49,0,3,1850.06,50190LCB2,0.486857895,19.22,0,0.174979245,per_paid_score;int_rate2_score;inq_last_6mths_score;grade_score;loan_amnt_score,1,0,23,1,-1,-2,0,0,0,3,0,2,38,3.465742469,589,0.174979245
43499315,46526039,35000, 60 months,9.99%,B,10+ years,MORTGAGE,360000,VERIFIED - income source,Current,credit_card,Credit card refinancing,7.47,0,0,31852.65,50190LCB2,0.910075714,9.99,0,0.003010239,annual_inc_score;grade_score;term_score;delinq_2yrs_score;verification_status_score,-2,0,-10,1,-2,-2,3,0,-1,3,0,0,-2,0.21327646,509,0.003010239
8568296,10320199,8900, 36 months,17.10%,C,n/a,OWN,50000,VERIFIED - income,Current,debt_consolidation,Rambler,24.39,0,1,4007.03,50190LCB2,0.45022809,17.1,0,0.182072247,per_paid_score;int_rate2_score;grade_score;emp_length_score;dti_score,1,0,15,3,2,-1,0,0,0,3,0,0,41,3.305785124,589,0.182072247
24524889,26947834,6000, 36 months,10.99%,B,< 1 year,RENT,40000,VERIFIED - income,Current,small_business,Business,2.97,0,0,4056.5,50190LCB2,0.676083333,10.99,0,0.025189653,per_paid_score;purpose_score;emp_length_score;home_ownership_score;loan_amnt_score,1,0,-6,1,3,3,0,0,5,3,0,0,20,1.706211677,550,0.025189653
24735817,27178690,5000, 36 months,10.99%,B,< 1 year,RENT,25000,not verified,Current,debt_consolidation,Debt consolidation,8.69,0,1,3380.48,50190LCB2,0.676096,10.99,0,0.021691183,per_paid_score;emp_length_score;home_ownership_score;loan_amnt_score;grade_score,1,0,-6,1,3,3,0,0,0,3,0,0,20,1.492935217,547,0.021691183
18865693,21038260,14450, 60 months,20.20%,E,2 years,MORTGAGE,47000,VERIFIED - income,Charged Off,credit_card,Credit card refinancing,27.25,0,2,0,50190LCB2,0,20.2,1,0.740401118,per_paid_score;int_rate2_score;dti_score;inq_last_6mths_score;grade_score,0,0,26,0,-1,-2,0,0,-1,3,0,1,84,6.025059984,636,0.740401118
46783615,49931387,10575, 36 months,18.25%,E,2 years,OWN,28000,VERIFIED - income source,Current,credit_card,Credit card refinancing,12.99,0,1,9663.21,50190LCB2,0.913778723,18.25,0,0.01598092,int_rate2_score;loan_amnt_score;inq_last_6mths_score;grade_score;term_score,0,0,19,0,-1,-1,0,0,-1,3,0,0,-2,1.013063183,540,0.01598092
3628707,4581150,9600, 60 months,13.11%,B,10+ years,MORTGAGE,39500,VERIFIED - income,Current,debt_consolidation,Consolidation,24.18,0,0,5575.51,50190LCB2,0.580782292,13.11,0,0.034853813,per_paid_score;dti_score;int_rate2_score;grade_score;loan_amnt_score,1,0,1,1,-2,-2,0,0,0,3,0,0,29,1.759530792,556,0.034853813
47980071,51219822,12000, 36 months,11.53%,B,2 years,RENT,60000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,34.11,0,0,10861.36,50190LCB2,0.905113333,11.53,0,0.007866769,dti_score;home_ownership_score;grade_score;loan_amnt_score;term_score,0,0,-4,1,-1,3,0,0,0,3,0,0,-2,0.373233804,527,0.007866769
8925717,9097819,18000, 36 months,7.90%,A,10+ years,MORTGAGE,70000,VERIFIED - income,Current,credit_card,Credit card refinancing,27.89,0,0,8019.42,50190LCB2,0.445523333,7.9,0,0.018391342,per_paid_score;dti_score;verification_status_score;term_score;annual_inc_score,0,0,-17,-6,-2,-2,0,0,-1,3,0,0,42,2.346041056,543,0.018391342
26199722,28672494,18000, 60 months,16.29%,D,4 years,RENT,40000,VERIFIED - income source,Current,other,Other,20.01,0,2,15462.13,50190LCB2,0.859007222,16.29,0,0.026308026,int_rate2_score;emp_length_score;home_ownership_score;per_paid_score;grade_score,0,0,12,1,4,3,0,0,-2,3,0,1,3,1.226339643,549,0.026308026
20498908,22771671,15000, 36 months,10.15%,B,10+ years,RENT,60000,not verified,Current,debt_consolidation,Debt consolidation,26.98,2,2,9700.02,50190LCB2,0.646668,10.15,0,0.021496888,per_paid_score;home_ownership_score;dti_score;inq_last_6mths_score;grade_score,0,0,-9,1,-2,3,0,0,0,3,0,1,23,1.599573447,546,0.021496888
29794201,32297378,26000, 60 months,11.67%,B,10+ years,MORTGAGE,82000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,22.83,0,0,22290.12,50190LCB2,0.857312308,11.67,0,0.006233862,per_paid_score;dti_score;grade_score;verification_status_score;annual_inc_score,-1,0,-4,1,-2,-2,0,0,0,3,0,0,3,0.266595575,523,0.006233862
8989940,10771657,15000, 36 months,9.67%,B,6 years,MORTGAGE,68000,VERIFIED - income,Current,debt_consolidation,Debt Consolidation,16.54,0,0,6779.97,50190LCB2,0.451998,9.67,0,0.03506258,per_paid_score;grade_score;emp_length_score;verification_status_score;loan_amnt_score,0,0,-11,1,0,-2,0,0,0,3,0,0,41,2.239402826,555,0.03506258
42505447,45472258,18000, 36 months,22.99%,F,5 years,RENT,60000,not verified,Current,small_business,Business,39.6,0,0,16172.09,50190LCB2,0.898449444,22.99,0,0.071843604,int_rate2_score;dti_score;purpose_score;home_ownership_score;emp_length_score,0,0,36,-5,1,3,0,0,5,3,0,0,-1,2.665955745,571,0.071843604
46714275,49862089,26400, 60 months,10.99%,B,1 year,OWN,90000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,9.65,0,0,25053.28,50190LCB2,0.948987879,10.99,0,0.004202598,emp_length_score;grade_score;annual_inc_score;term_score;purpose_score,-1,0,-6,1,4,-1,0,0,0,3,0,0,-6,0.266595575,516,0.004202598
609496,781782,2000, 60 months,6.91%,A,4 years,RENT,59000,VERIFIED - income,Current,debt_consolidation,CC Debt,13.46,0,1,85.91,50190LCB2,0.042955,6.91,0,0.174508422,per_paid_score;emp_length_score;home_ownership_score;loan_amnt_score;inq_last_6mths_score,1,0,-21,-6,4,3,0,0,0,3,0,0,80,4.692082111,587,0.174508422
6908955,8550904,35000, 60 months,24.08%,F,7 years,OWN,128000,VERIFIED - income source,Late (31-120 days),debt_consolidation,Debt consolidation,15.33,0,0,26116.18,50190LCB2,0.746176571,24.08,1,0.071436754,int_rate2_score;per_paid_score;annual_inc_score;term_score;purpose_score,-2,0,40,-5,-2,-1,0,0,0,3,0,0,13,2.82591309,569,0.071436754
11854814,13846969,14400, 60 months,17.57%,D,7 years,RENT,48000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,22.08,0,0,11500.14,50190LCB2,0.798620833,17.57,0,0.033925532,int_rate2_score;per_paid_score;home_ownership_score;grade_score;dti_score,0,0,17,1,-2,3,0,0,0,3,0,0,8,1.599573447,555,0.033925532
46487760,49625532,19950, 36 months,10.99%,B,1 year,RENT,40000,not verified,Current,car,Car financing,24.84,0,0,17554.82,50190LCB2,0.879940852,10.99,0,0.008063579,emp_length_score;home_ownership_score;dti_score;per_paid_score;grade_score,0,0,-6,1,4,3,0,0,-2,3,0,0,1,0.533191149,529,0.008063579
37750380,40513112,16000, 36 months,6.49%,A,10+ years,MORTGAGE,160000,not verified,Current,debt_consolidation,Debt consolidation,13.91,0,1,2234.02,50190LCB2,0.13962625,6.49,0,0.059219614,per_paid_score;annual_inc_score;inq_last_6mths_score;term_score;verification_status_score,0,0,-22,-6,-2,-2,1,0,0,3,0,0,71,3.838976273,566,0.059219614
44775713,47853449,14000, 36 months,12.69%,C,1 year,RENT,145000,not verified,Current,moving,Moving and relocation,3.21,0,0,12357.73,50190LCB2,0.882695,12.69,0,0.013363718,emp_length_score;home_ownership_score;grade_score;purpose_score;annual_inc_score,0,0,0,3,4,3,1,0,3,3,0,0,0,0.746467609,537,0.013363718
38479211,41273135,7000, 36 months,14.99%,C,< 1 year,RENT,24000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,25.9,0,0,5702.84,50190LCB2,0.814691429,14.99,0,0.029513031,int_rate2_score;per_paid_score;emp_length_score;home_ownership_score;grade_score,1,0,8,3,3,3,0,0,0,3,0,0,7,1.279658758,554,0.029513031
10076539,11928605,20000, 60 months,15.61%,C,3 years,OWN,75000,VERIFIED - income source,Current,debt_consolidation,LendingClub Loan,11.07,0,0,14964.73,50190LCB2,0.7482365,15.61,0,0.022073488,per_paid_score;int_rate2_score;grade_score;term_score;annual_inc_score,0,0,10,3,-2,-1,0,0,0,3,0,0,13,1.386296987,548,0.022073488
6265170,7777307,24000, 36 months,12.35%,B,7 years,RENT,90000,VERIFIED - income source,Charged Off,credit_card,Credit Card Debt Consolidation,12.59,0,0,0,50190LCB2,0,12.35,1,0.376291142,per_paid_score;home_ownership_score;grade_score;annual_inc_score;term_score,-1,0,-2,1,-2,3,0,0,-1,3,0,0,84,4.692082111,607,0.376291142
25156420,27599336,18450, 60 months,11.67%,B,3 years,MORTGAGE,42000,not verified,Current,debt_consolidation,Debt consolidation,15.66,0,0,15307.92,50190LCB2,0.829697561,11.67,0,0.006345759,per_paid_score;grade_score;term_score;verification_status_score;purpose_score,0,0,-4,1,-2,-2,0,0,0,3,0,0,6,0.373233804,525,0.006345759
42051349,45008067,28000, 60 months,13.99%,C,10+ years,MORTGAGE,85000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,35.76,1,0,25992.67,50190LCB2,0.928309643,13.99,0,0.008623422,int_rate2_score;dti_score;grade_score;delinq_2yrs_score;annual_inc_score,-1,0,4,3,-2,-2,0,0,0,3,0,0,-4,0.586510264,529,0.008623422
2514913,3017087,5300, 36 months,17.77%,D,< 1 year,RENT,34750,not verified,In Grace Period,credit_card,Line of Credit,12.47,0,0,738.11,50190LCB2,0.139266038,17.77,0,0.546402094,per_paid_score;int_rate2_score;emp_length_score;home_ownership_score;grade_score,1,0,18,1,3,3,0,0,-1,3,0,0,71,5.118635031,621,0.546402094
40337610,43202346,25600, 60 months,19.99%,E,10+ years,MORTGAGE,65673,VERIFIED - income source,Late (31-120 days),debt_consolidation,Debt consolidation,31.76,0,2,24567.94,50190LCB2,0.959685156,19.99,1,0.020417965,int_rate2_score;dti_score;inq_last_6mths_score;grade_score;term_score,-1,0,26,0,-2,-2,0,0,0,3,0,1,-7,1.599573447,545,0.020417965
43351036,46377824,15000, 36 months,9.99%,B,n/a,OWN,45000,VERIFIED - income,Current,home_improvement,Home improvement,25.26,0,0,12800.27,50190LCB2,0.853351333,9.99,0,0.00685712,per_paid_score;emp_length_score;purpose_score;dti_score;grade_score,0,0,-10,1,2,-1,0,0,1,3,0,0,3,0.426552919,524,0.00685712
44876412,47954182,35000, 60 months,12.29%,C,2 years,RENT,540000,VERIFIED - income source,Current,credit_card,Credit card refinancing,5.59,0,0,32829.79,50190LCB2,0.937994,12.29,0,0.006669922,annual_inc_score;home_ownership_score;grade_score;term_score;delinq_2yrs_score,-2,0,-2,3,-1,3,4,0,-1,3,0,0,-5,0.533191149,523,0.006669922
48011760,51251553,14400, 60 months,18.25%,E,8 years,RENT,56000,VERIFIED - income source,Late (31-120 days),debt_consolidation,Debt consolidation,16.78,0,0,14251.37,50190LCB2,0.989678472,18.25,1,0.01403218,int_rate2_score;home_ownership_score;grade_score;loan_amnt_score;term_score,0,0,19,0,-1,3,0,0,0,3,0,0,-10,1.173020528,537,0.01403218
14578930,16641258,17000, 36 months,6.62%,A,1 year,MORTGAGE,75000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,14.17,0,0,9390.54,50190LCB2,0.552384706,6.62,0,0.010018911,per_paid_score;emp_length_score;annual_inc_score;term_score;purpose_score,0,0,-22,-6,4,-2,0,0,0,3,0,0,32,1.919488136,532,0.010018911
12976209,15008407,2000, 36 months,12.99%,B,10+ years,MORTGAGE,110000,not verified,Current,other,Other,21.32,0,2,1151.48,50190LCB2,0.57574,12.99,0,0.035813354,per_paid_score;loan_amnt_score;inq_last_6mths_score;int_rate2_score;grade_score,1,0,1,1,-2,-2,0,0,-2,3,0,1,30,1.812849907,556,0.035813354
13498748,15551064,19750, 60 months,16.59%,D,10+ years,RENT,44000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,28.15,0,0,15690.77,50190LCB2,0.794469367,16.59,0,0.031311415,int_rate2_score;per_paid_score;home_ownership_score;dti_score;grade_score,0,0,13,1,-2,3,0,0,0,3,0,0,9,1.492935217,553,0.031311415
16391837,18594339,9800, 36 months,13.35%,C,10+ years,RENT,107000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,5.68,0,1,5921.14,50190LCB2,0.604197959,13.35,0,0.040031803,per_paid_score;home_ownership_score;grade_score;int_rate2_score;loan_amnt_score,1,0,2,3,-2,3,0,0,0,3,0,0,27,1.919488136,558,0.040031803
2836438,3418891,18000, 36 months,8.90%,A,< 1 year,MORTGAGE,1.00E+05,VERIFIED - income source,Charged Off,debt_consolidation,Credit Card Pay Off,22.32,0,1,0,50190LCB2,0,8.9,1,0.215607885,per_paid_score;emp_length_score;dti_score;inq_last_6mths_score;annual_inc_score,0,0,-14,-6,3,-2,0,0,0,3,0,0,84,4.692082111,593,0.215607885
7368355,9030366,6000, 36 months,6.03%,A,5 years,MORTGAGE,30000,not verified,Current,credit_card,living debt free,6.32,0,1,2121.64,50190LCB2,0.353606667,6.03,0,0.019114562,per_paid_score;loan_amnt_score;emp_length_score;inq_last_6mths_score;term_score,1,0,-24,-6,1,-2,0,0,-1,3,0,0,51,2.82591309,544,0.019114562
43410602,46437359,20000, 60 months,12.69%,C,9 years,MORTGAGE,68385,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,20.76,0,1,18518.92,50190LCB2,0.925946,12.69,0,0.007495447,grade_score;emp_length_score;dti_score;inq_last_6mths_score;term_score,0,0,0,3,2,-2,0,0,0,3,0,0,-4,0.266595575,526,0.007495447
46917023,50105780,35000, 60 months,18.84%,E,10+ years,MORTGAGE,160000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,15.74,0,1,33544.77,50190LCB2,0.958422,18.84,0,0.013352961,int_rate2_score;annual_inc_score;inq_last_6mths_score;grade_score;verification_status_score,-2,0,21,0,-2,-2,1,0,0,3,0,0,-7,1.173020528,535,0.013352961
38648170,41432076,12000, 60 months,7.49%,A,n/a,RENT,60000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,2.72,0,0,10646.71,50190LCB2,0.887225833,7.49,0,0.00226711,home_ownership_score;emp_length_score;loan_amnt_score;per_paid_score;term_score,0,0,-19,-6,2,3,0,0,0,3,0,0,0,0.266595575,503,0.00226711
48585687,51834449,7500, 36 months,16.55%,D,3 years,RENT,53000,VERIFIED - income source,Current,other,Other,16.42,0,0,6837.32,50190LCB2,0.911642667,16.55,0,0.014016119,int_rate2_score;home_ownership_score;grade_score;loan_amnt_score;term_score,1,0,13,1,-2,3,0,0,-2,3,0,0,-2,0.959744068,538,0.014016119
13256773,15299001,15000, 36 months,11.99%,B,5 years,MORTGAGE,60000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,21.34,5,2,8581.57,50190LCB2,0.572104667,11.99,0,0.036403294,per_paid_score;inq_last_6mths_score;delinq_2yrs_score;grade_score;emp_length_score,0,0,-3,1,1,-2,0,0,0,3,1,1,30,1.812849907,557,0.036403294
42464970,45431769,17975, 60 months,21.67%,E,< 1 year,RENT,50000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,21.22,0,0,16917.3,50190LCB2,0.941157163,21.67,0,0.043012393,int_rate2_score;emp_length_score;home_ownership_score;dti_score;grade_score,0,0,31,0,3,3,0,0,0,3,0,0,-5,1.972807251,559,0.043012393
22312949,24635719,5000, 36 months,16.29%,D,7 years,RENT,155000,VERIFIED - income,Current,medical,Medical expenses,4.72,0,0,3466.79,50190LCB2,0.693358,16.29,0,0.05255622,per_paid_score;int_rate2_score;purpose_score;home_ownership_score;grade_score,1,0,12,1,-2,3,1,0,5,3,0,0,18,2.079445481,563,0.05255622
16362087,14541332,19500, 36 months,10.99%,B,< 1 year,MORTGAGE,89000,not verified,Current,credit_card,Credit card refinancing,10.98,0,1,11619.81,50190LCB2,0.595887692,10.99,0,0.023352482,per_paid_score;emp_length_score;grade_score;inq_last_6mths_score;annual_inc_score,0,0,-6,1,3,-2,0,0,-1,3,0,0,28,1.706211677,548,0.023352482
46832920,49980660,1000, 36 months,9.99%,B,< 1 year,RENT,47500,not verified,Current,debt_consolidation,Debt consolidation,5.89,1,1,903.02,50190LCB2,0.90302,9.99,0,0.005858796,emp_length_score;home_ownership_score;loan_amnt_score;grade_score;inq_last_6mths_score,1,0,-10,1,3,3,0,0,0,3,0,0,-1,0.426552919,521,0.005858796
7955122,9677247,24000, 36 months,10.99%,B,10+ years,MORTGAGE,70000,VERIFIED - income source,Charged Off,credit_card,Debt free for me,20.67,0,1,0,50190LCB2,0,10.99,1,0.288251391,per_paid_score;grade_score;dti_score;inq_last_6mths_score;term_score,-1,0,-6,1,-2,-2,0,0,-1,3,0,0,84,4.532124767,600,0.288251391
43286061,46302805,12000, 60 months,9.17%,B,10+ years,MORTGAGE,80000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,16.38,0,0,11031.26,50190LCB2,0.919271667,9.17,0,0.002766487,grade_score;loan_amnt_score;term_score;annual_inc_score;purpose_score,0,0,-13,1,-2,-2,0,0,0,3,0,0,-3,0.053319115,507,0.002766487
17864428,20016938,4950, 36 months,13.98%,C,6 years,RENT,90000,not verified,Current,debt_consolidation,Debt consolidation,7.09,0,0,3134.42,50190LCB2,0.633216162,13.98,0,0.043553129,per_paid_score;int_rate2_score;home_ownership_score;grade_score;loan_amnt_score,1,0,4,3,0,3,0,0,0,3,0,0,24,1.866169022,559,0.043553129
48575518,51824281,13800, 60 months,9.99%,B,10+ years,RENT,77000,VERIFIED - income source,Current,credit_card,Credit card refinancing,19.12,0,0,13260.74,50190LCB2,0.960923188,9.99,0,0.003483184,home_ownership_score;grade_score;loan_amnt_score;term_score;annual_inc_score,0,0,-10,1,-2,3,0,0,-1,3,0,0,-7,0.21327646,511,0.003483184
19316539,21519313,9600, 36 months,11.67%,B,3 years,RENT,46500,not verified,Current,debt_consolidation,Debt consolidation,17.32,1,0,6001.5,50190LCB2,0.62515625,11.67,0,0.025179202,per_paid_score;home_ownership_score;grade_score;loan_amnt_score;delinq_2yrs_score,1,0,-4,1,-2,3,0,0,0,3,0,0,25,1.599573447,551,0.025179202
28964056,31487268,15000, 36 months,12.49%,B,< 1 year,MORTGAGE,110000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,21.65,0,1,10994.08,90990LCB7,0.732938667,12.49,0,0.019226567,per_paid_score;emp_length_score;grade_score;dti_score;inq_last_6mths_score,0,0,-1,1,3,-2,0,0,0,3,0,0,15,1.066382298,544,0.019226567
3150837,3863395,20000, 36 months,13.11%,B,10+ years,MORTGAGE,50000,VERIFIED - income,Current,debt_consolidation,Consolidation,19.63,0,1,3281.73,90990LCB7,0.1640865,13.11,0,0.216830848,per_paid_score;int_rate2_score;grade_score;inq_last_6mths_score;verification_status_score,0,0,1,1,-2,-2,0,0,0,3,0,0,69,3.785657158,594,0.216830848
32068856,34672079,5150, 36 months,9.17%,B,3 years,OWN,52000,not verified,Current,credit_card,Credit card refinancing,3,0,0,3723.24,90990LCB7,0.722959223,9.17,0,0.006412156,per_paid_score;loan_amnt_score;grade_score;term_score;verification_status_score,1,0,-13,1,-2,-1,0,0,-1,3,0,0,16,0.959744068,524,0.006412156
8905152,10697274,10000, 36 months,7.90%,A,5 years,MORTGAGE,45000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,22.96,0,0,4455.97,90990LCB7,0.445597,7.9,0,0.020658398,per_paid_score;dti_score;emp_length_score;loan_amnt_score;verification_status_score,1,0,-17,-6,1,-2,0,0,0,3,0,0,42,2.399360171,547,0.020658398
47592435,50811159,28000, 36 months,6.89%,A,9 years,RENT,249000,VERIFIED - income source,Current,credit_card,Credit card refinancing,11.93,0,0,25880.7,90990LCB7,0.924310714,6.89,0,0.001883077,home_ownership_score;emp_length_score;annual_inc_score;term_score;delinq_2yrs_score,-1,0,-21,-6,2,3,2,0,-1,3,0,0,-3,0.373233804,500,0.001883077
7725866,5790941,5000, 36 months,7.90%,A,2 years,RENT,23000,not verified,Current,debt_consolidation,Personal,26.57,0,0,2085.66,90990LCB7,0.417132,7.9,0,0.030160655,per_paid_score;home_ownership_score;dti_score;loan_amnt_score;term_score,1,0,-17,-6,-1,3,-1,0,0,3,0,0,45,2.71927486,553,0.030160655
41409547,44326284,12000, 60 months,15.61%,D,9 years,RENT,45400,VERIFIED - income source,Current,credit_card,Credit card refinancing,37.96,0,0,11030.12,90990LCB7,0.919176667,15.61,0,0.019418397,int_rate2_score;dti_score;home_ownership_score;emp_length_score;grade_score,0,0,10,1,2,3,0,0,-1,3,0,0,-3,1.066382298,543,0.019418397
52209331,55669050,7000, 36 months,12.29%,C,< 1 year,RENT,63000,not verified,Current,debt_consolidation,Debt consolidation,15.18,0,1,6509.65,90990LCB7,0.92995,12.29,0,0.009514538,emp_length_score;home_ownership_score;grade_score;loan_amnt_score;inq_last_6mths_score,1,0,-2,3,3,3,0,0,0,3,0,0,-4,0.533191149,530,0.009514538
9000381,10791997,25000, 36 months,7.62%,A,10+ years,MORTGAGE,112000,VERIFIED - income,Current,credit_card,Credit Card Restructuring & Consolidate,26.43,1,0,11115.81,90990LCB7,0.4446324,7.62,0,0.017142839,per_paid_score;dti_score;annual_inc_score;verification_status_score;delinq_2yrs_score,-1,0,-18,-6,-2,-2,0,0,-1,3,0,0,42,2.346041056,541,0.017142839
13717722,15770054,35000, 60 months,15.61%,D,10+ years,RENT,155000,VERIFIED - income,Current,credit_card,Credit card refinancing,11.84,0,0,28137.22,90990LCB7,0.803920571,15.61,0,0.019510541,int_rate2_score;per_paid_score;home_ownership_score;grade_score;annual_inc_score,-2,0,10,1,-2,3,1,0,-1,3,0,0,8,1.226339643,543,0.019510541
41099744,43975495,7200, 36 months,6.92%,A,< 1 year,RENT,21000,not verified,Current,debt_consolidation,Debt consolidation,6.45,0,0,5914.15,90990LCB7,0.821409722,6.92,0,0.003202288,per_paid_score;emp_length_score;home_ownership_score;loan_amnt_score;term_score,1,0,-21,-6,3,3,-1,0,0,3,0,0,6,0.693148494,509,0.003202288
43095676,46102403,10000, 36 months,7.89%,A,10+ years,MORTGAGE,126000,VERIFIED - income,Current,major_purchase,Major purchase,4.74,0,0,8492.75,90990LCB7,0.849275,7.89,0,0.002725674,purpose_score;per_paid_score;loan_amnt_score;annual_inc_score;verification_status_score,1,0,-17,-6,-2,-2,0,0,6,3,0,0,4,0.586510264,508,0.002725674
